id,deviceid,devicetime,latitude,longitude,speed
564598269,123,2021-10-04 23:10:45,7.3087466,80.76631,16.1987
564598268,123,2021-10-04 23:11:00,7.3095116,80.7650433,24.2981
564598260,123,2021-10-04 23:11:15,7.3107516,80.7635799,29.1577
564598259,123,2021-10-04 23:11:30,7.3122283,80.762235,25.9179
564598009,123,2021-10-04 23:11:45,7.3133283,80.7606816,22.1382
564598008,123,2021-10-04 23:12:00,7.31418,80.759585,16.7387
564598007,123,2021-10-04 23:12:15,7.314785,80.7587666,16.1987
564598006,123,2021-10-04 23:12:30,7.3157833,80.7580333,22.6782
564598005,123,2021-10-04 23:12:45,7.317095,80.756385,34.5572
564598004,123,2021-10-04 23:13:00,7.3186216,80.7550033,19.9784
564598100,123,2021-10-04 23:13:15,7.319875,80.7544266,18.3585
564598099,123,2021-10-04 23:13:30,7.32089,80.7539216,18.3585
564598098,123,2021-10-04 23:13:45,7.3219216,80.7524566,27.5378
564598097,123,2021-10-04 23:14:00,7.3218849,80.7504683,27.5378
564598096,123,2021-10-04 23:14:15,7.3229516,80.7491916,20.5184
564598095,123,2021-10-04 23:14:30,7.3234849,80.7476766,21.5983
564598204,123,2021-10-04 23:14:45,7.3238733,80.7463,23.2182
564598203,123,2021-10-04 23:15:00,7.32407,80.7448983,13.4989
564598202,123,2021-10-04 23:15:15,7.3253016,80.74506,24.2981
564598201,123,2021-10-04 23:15:30,7.3268349,80.74615,25.9179
564598200,123,2021-10-04 23:15:45,7.3281833,80.7454616,19.9784
564598199,123,2021-10-04 23:16:00,7.3280333,80.744,18.3585
564598258,123,2021-10-04 23:16:15,7.326985,80.7432883,19.9784
564598257,123,2021-10-04 23:16:30,7.3255833,80.7422383,28.6177
564598256,123,2021-10-04 23:16:44,7.3241083,80.7418166,11.3391
564598255,123,2021-10-04 23:16:47,7.3240266,80.741835,0.0
564598267,123,2021-10-04 23:16:55,7.3239883,80.741835,3.7797
564598310,123,2021-10-04 23:17:10,7.3232333,80.7421283,19.9784
564598309,123,2021-10-04 23:17:25,7.3222783,80.7428683,10.7991
564598308,123,2021-10-04 23:17:40,7.3218983,80.743155,4.85961
564598307,123,2021-10-04 23:17:46,7.3218066,80.7432983,0.0
564598313,123,2021-10-04 23:17:52,7.3217816,80.7433533,3.23974
564598461,123,2021-10-04 23:18:07,7.321475,80.7435299,2.69978
564598460,123,2021-10-04 23:18:22,7.3211866,80.7432716,4.85961
564598459,123,2021-10-04 23:18:37,7.3207483,80.7431516,6.47948
564598458,123,2021-10-04 23:18:52,7.3202616,80.7432916,5.39957
564598457,123,2021-10-04 23:19:07,7.3202866,80.7438483,9.71923
564598449,123,2021-10-04 23:19:22,7.3205183,80.7443733,7.5594
564598448,123,2021-10-04 23:19:37,7.3203833,80.7448566,6.47948
564598447,123,2021-10-04 23:19:52,7.32025,80.7453283,6.47948
564598446,123,2021-10-04 23:20:07,7.3198516,80.7455266,4.31966
564598445,123,2021-10-04 23:20:22,7.3195566,80.7455466,3.23974
564598444,123,2021-10-04 23:20:26,7.3194733,80.7455766,0.0
564598456,123,2021-10-04 23:20:28,7.3194333,80.7455966,2.69978
564598551,123,2021-10-04 23:20:43,7.3190516,80.745595,5.39957
564598550,123,2021-10-04 23:20:58,7.3189266,80.7452433,5.39957
564598549,123,2021-10-04 23:21:13,7.318705,80.7447933,4.31966
564598548,123,2021-10-04 23:21:28,7.31834,80.7444899,5.93953
564598547,123,2021-10-04 23:21:43,7.3179716,80.7442199,5.93953
564598546,123,2021-10-04 23:21:54,7.3177733,80.7441183,0.0
564598552,123,2021-10-04 23:21:58,7.3177116,80.7441183,3.23974
564598565,123,2021-10-04 23:22:13,7.317405,80.744005,3.23974
564598564,123,2021-10-04 23:22:16,7.3173616,80.7440016,0.0
564819249,123,2021-10-04 23:37:16,7.3173616,80.7440016,0.0
564819248,123,2021-10-04 23:52:16,7.3173616,80.7440016,0.0
564819247,123,2021-10-05 00:07:16,7.3173616,80.7440016,0.0
564819246,123,2021-10-05 00:22:16,7.3173616,80.7440016,0.0
564819245,123,2021-10-05 00:31:42,7.3173616,80.7440016,0.0
564810920,123,2021-10-05 00:31:44,7.3173616,80.7440016,0.0
564810919,123,2021-10-05 00:31:48,7.3173616,80.7440016,0.0
564810915,123,2021-10-05 07:56:26,7.3171666,80.7441233,0.0
564819244,123,2021-10-05 08:01:31,7.31718,80.7440733,2.69978
564819413,123,2021-10-05 08:01:38,7.31712,80.7441149,0.0
564820064,123,2021-10-05 08:02:03,7.316975,80.7441783,2.69978
564820605,123,2021-10-05 08:02:07,7.3169183,80.7442183,2.69978
564820604,123,2021-10-05 08:02:22,7.3166533,80.7441633,0.0
564820603,123,2021-10-05 08:02:23,7.316625,80.7441449,2.69978
564821370,123,2021-10-05 08:02:38,7.3162616,80.7439666,5.39957
564821369,123,2021-10-05 08:02:47,7.31607,80.7439166,0.0
564822508,123,2021-10-05 08:03:30,7.31611,80.7439483,4.31966
564823047,123,2021-10-05 08:03:45,7.3166516,80.744155,7.5594
564823044,123,2021-10-05 08:03:50,7.31678,80.744165,0.0
564823412,123,2021-10-05 08:04:05,7.3168933,80.7441716,4.31966
564829943,123,2021-10-05 08:04:20,7.3173416,80.7440283,4.31966
564829942,123,2021-10-05 08:04:35,7.3178316,80.744075,5.39957
564829941,123,2021-10-05 08:04:50,7.318195,80.7443933,7.01944
564829850,123,2021-10-05 08:05:05,7.318565,80.7446949,4.31966
564829849,123,2021-10-05 08:05:20,7.3188433,80.7451666,10.2592
564829848,123,2021-10-05 08:05:35,7.3191666,80.7456866,5.39957
564829847,123,2021-10-05 08:05:50,7.319685,80.7455466,5.39957
564829846,123,2021-10-05 08:06:05,7.3201733,80.745425,10.2592
564829216,123,2021-10-05 08:06:20,7.3204216,80.7448283,8.09935
564829215,123,2021-10-05 08:06:35,7.3204616,80.7441083,11.8791
564829214,123,2021-10-05 08:06:50,7.3202849,80.7433316,8.09935
564829213,123,2021-10-05 08:07:05,7.3208733,80.743075,8.09935
564829212,123,2021-10-05 08:07:20,7.3213983,80.7434183,2.69978
564829211,123,2021-10-05 08:07:21,7.3213983,80.7434183,0.0
564829845,123,2021-10-05 08:07:56,7.3215216,80.7435666,2.69978
564829940,123,2021-10-05 08:07:58,7.3215383,80.7435699,0.0
564829939,123,2021-10-05 08:07:59,7.3215716,80.7435733,4.31966
564830507,123,2021-10-05 08:08:14,7.321805,80.7433066,3.7797
564830506,123,2021-10-05 08:08:24,7.3218833,80.7431733,0.0
564830664,123,2021-10-05 08:08:31,7.3219416,80.7431266,4.31966
564830883,123,2021-10-05 08:08:39,7.3220516,80.7430516,0.0
564831218,123,2021-10-05 08:08:50,7.322015,80.742975,3.7797
564838258,123,2021-10-05 08:09:05,7.3215166,80.7428383,9.71923
564838256,123,2021-10-05 08:09:20,7.3209966,80.7420099,16.1987
564838254,123,2021-10-05 08:09:35,7.3202566,80.7410833,17.8186
564838252,123,2021-10-05 08:09:50,7.319005,80.7397283,26.9979
564838250,123,2021-10-05 08:10:05,7.317655,80.7378833,36.1771
564837930,123,2021-10-05 08:10:20,7.3163449,80.7360216,29.1577
564837929,123,2021-10-05 08:10:35,7.31488,80.73548,19.9784
564837928,123,2021-10-05 08:10:50,7.3134216,80.7348749,27.5378
564837927,123,2021-10-05 08:11:05,7.3112816,80.7337499,30.7775
564837493,123,2021-10-05 08:11:20,7.3100333,80.7329799,21.0583
564837492,123,2021-10-05 08:11:35,7.3083183,80.7329716,23.2182
564837491,123,2021-10-05 08:11:50,7.3068,80.733445,21.0583
564837490,123,2021-10-05 08:12:05,7.3057683,80.7339133,12.959
564837489,123,2021-10-05 08:12:20,7.3046816,80.7343566,18.3585
564837488,123,2021-10-05 08:12:35,7.30346,80.7349749,18.8985
564837926,123,2021-10-05 08:12:50,7.30247,80.735615,7.01944
564837925,123,2021-10-05 08:12:52,7.3024316,80.73564,0.0
564838248,123,2021-10-05 08:13:05,7.302355,80.735645,4.85961
564840152,123,2021-10-05 08:13:20,7.3016133,80.73592,14.5788
564840151,123,2021-10-05 08:13:35,7.3006183,80.7360983,10.2592
564840150,123,2021-10-05 08:13:50,7.2998583,80.7358033,9.71923
564840149,123,2021-10-05 08:14:05,7.2994116,80.7351916,9.17927
564840148,123,2021-10-05 08:14:19,7.29913,80.7347799,0.0
564864029,123,2021-10-05 08:29:19,7.29913,80.7347799,0.0
564864028,123,2021-10-05 08:29:43,7.2990383,80.7343216,3.23974
564865329,123,2021-10-05 08:29:58,7.29882,80.7335799,15.1188
564865328,123,2021-10-05 08:30:13,7.297965,80.7330483,12.959
564865327,123,2021-10-05 08:30:28,7.29752,80.7323583,14.0389
564865326,123,2021-10-05 08:30:33,7.2974733,80.73209,0.0
564865674,123,2021-10-05 08:30:47,7.2974333,80.73194,2.69978
564866478,123,2021-10-05 08:30:47,7.2974333,80.73194,2.69978
564865675,123,2021-10-05 08:30:49,7.2974333,80.73194,0.0
564866477,123,2021-10-05 08:30:49,7.2974333,80.73194,0.0
564869317,123,2021-10-05 08:33:16,7.2973966,80.7317316,3.23974
564870597,123,2021-10-05 08:33:31,7.2973183,80.7311416,12.419
564870596,123,2021-10-05 08:33:46,7.296605,80.7304816,14.5788
564870595,123,2021-10-05 08:34:01,7.2957933,80.7298533,8.09935
564870594,123,2021-10-05 08:34:03,7.295755,80.7298183,0.0
564871672,123,2021-10-05 08:34:42,7.2956866,80.7297349,3.7797
564872762,123,2021-10-05 08:34:57,7.2952366,80.7292,12.959
564872761,123,2021-10-05 08:35:12,7.2947033,80.7281933,18.3585
564872760,123,2021-10-05 08:35:18,7.2945749,80.7279283,0.0
564872899,123,2021-10-05 08:35:28,7.2945633,80.7278549,4.31966
564873649,123,2021-10-05 08:35:43,7.2945,80.7270783,15.1188
564873648,123,2021-10-05 08:35:58,7.2941733,80.7259666,10.7991
564873647,123,2021-10-05 08:36:00,7.2941583,80.7259033,0.0
564873692,123,2021-10-05 08:36:03,7.29415,80.7258616,4.85961
564875148,123,2021-10-05 08:36:16,7.2941583,80.7250566,21.0583
564875147,123,2021-10-05 08:36:31,7.2934933,80.723945,19.4385
564875146,123,2021-10-05 08:36:46,7.2922033,80.723595,19.4385
564875145,123,2021-10-05 08:37:01,7.2926,80.72257,7.01944
564875144,123,2021-10-05 08:37:02,7.292615,80.722555,0.0
564875369,123,2021-10-05 08:37:13,7.292665,80.7225166,3.23974
564876101,123,2021-10-05 08:37:28,7.2927383,80.721915,15.1188
564876100,123,2021-10-05 08:37:40,7.2920449,80.7216733,0.0
564876549,123,2021-10-05 08:37:58,7.2920066,80.7216516,2.69978
564877329,123,2021-10-05 08:38:13,7.2916916,80.721395,4.85961
564877326,123,2021-10-05 08:38:28,7.2910916,80.7212166,0.0
564877328,123,2021-10-05 08:38:28,7.2910916,80.7212166,3.23974
564877544,123,2021-10-05 08:38:39,7.2910366,80.72121,3.7797
564878316,123,2021-10-05 08:38:54,7.2902033,80.721395,16.7387
564878312,123,2021-10-05 08:39:08,7.2892466,80.7217816,0.0
564878597,123,2021-10-05 08:39:19,7.2892083,80.7217933,5.39957
564879482,123,2021-10-05 08:39:34,7.2884983,80.7222866,18.3585
564879481,123,2021-10-05 08:39:49,7.2870366,80.7224833,22.6782
564879480,123,2021-10-05 08:39:54,7.2866766,80.7224933,0.0
564879535,123,2021-10-05 08:39:58,7.2866483,80.7224816,4.85961
564880303,123,2021-10-05 08:40:09,7.2859166,80.72237,21.5983
564880302,123,2021-10-05 08:40:24,7.28396,80.7219983,16.1987
564880301,123,2021-10-05 08:40:27,7.28386,80.7219683,0.0
564880438,123,2021-10-05 08:40:33,7.2838466,80.721965,5.39957
564882413,123,2021-10-05 08:40:45,7.2831966,80.7214083,21.5983
564882412,123,2021-10-05 08:41:00,7.2829083,80.7199633,21.0583
564882411,123,2021-10-05 08:41:15,7.2836633,80.7189816,21.5983
564882410,123,2021-10-05 08:41:30,7.2841966,80.7175516,22.6782
564882409,123,2021-10-05 08:41:45,7.2846833,80.7168683,10.2592
564882408,123,2021-10-05 08:41:47,7.28474,80.7168133,0.0
564882526,123,2021-10-05 08:41:55,7.2847999,80.716775,5.93953
564882890,123,2021-10-05 08:42:09,7.28524,80.7161733,0.0
564882907,123,2021-10-05 08:42:11,7.2852583,80.71616,3.23974
564883295,123,2021-10-05 08:42:25,7.2857583,80.7154833,18.8985
564883783,123,2021-10-05 08:42:27,7.285895,80.7153383,20.5184
564883784,123,2021-10-05 08:42:42,7.2868033,80.7143749,7.5594
564886380,123,2021-10-05 08:42:45,7.2868516,80.7143183,0.0
564886379,123,2021-10-05 08:44:21,7.2869533,80.7142566,3.23974
564887784,123,2021-10-05 08:44:36,7.28734,80.713985,9.71923
564887783,123,2021-10-05 08:44:51,7.2880616,80.7135116,12.419
564887782,123,2021-10-05 08:44:59,7.2883583,80.7133449,0.0
564889274,123,2021-10-05 08:46:14,7.2884849,80.7133083,2.69978
564889324,123,2021-10-05 08:46:16,7.2885,80.7133066,0.0
564889323,123,2021-10-05 08:46:18,7.2885266,80.7132983,2.69978
564890683,123,2021-10-05 08:46:33,7.2888416,80.713115,5.93953
564890681,123,2021-10-05 08:46:48,7.2889333,80.712435,10.7991
564890679,123,2021-10-05 08:47:03,7.2885783,80.7117816,6.47948
564890677,123,2021-10-05 08:47:04,7.2885616,80.7117566,0.0
564891458,123,2021-10-05 08:47:38,7.2884733,80.7116433,3.23974
564895628,123,2021-10-05 08:47:53,7.2883433,80.7111916,7.5594
564895626,123,2021-10-05 08:48:08,7.2883066,80.710355,12.959
564895625,123,2021-10-05 08:48:23,7.2880316,80.7094433,14.0389
564895624,123,2021-10-05 08:48:38,7.2872149,80.7088566,13.4989
564895024,123,2021-10-05 08:48:53,7.286385,80.708435,14.0389
564895023,123,2021-10-05 08:49:08,7.2853533,80.7081166,14.5788
564895022,123,2021-10-05 08:49:23,7.2847016,80.70749,11.8791
564895021,123,2021-10-05 08:49:38,7.2848333,80.7066166,11.3391
564895020,123,2021-10-05 08:49:53,7.2847616,80.7056966,6.47948
564895019,123,2021-10-05 08:49:54,7.2847533,80.70567,0.0
564895623,123,2021-10-05 08:50:18,7.2847566,80.7056333,3.23974
564897564,123,2021-10-05 08:50:33,7.2845533,80.7047166,15.6588
564897563,123,2021-10-05 08:50:48,7.2846499,80.703425,18.8985
564897562,123,2021-10-05 08:51:03,7.2842933,80.70224,11.8791
564897561,123,2021-10-05 08:51:18,7.2837933,80.70164,9.17927
564897560,123,2021-10-05 08:51:25,7.28359,80.7013583,0.0
564897701,123,2021-10-05 08:51:31,7.283545,80.7012683,5.39957
564899605,123,2021-10-05 08:51:46,7.2834,80.700235,21.5983
564899604,123,2021-10-05 08:52:01,7.2833,80.699015,8.63931
564899603,123,2021-10-05 08:52:16,7.2832366,80.6984816,4.85961
564899602,123,2021-10-05 08:52:31,7.2828666,80.6977783,10.2592
564899601,123,2021-10-05 08:52:35,7.2828183,80.6976933,0.0
564899671,123,2021-10-05 08:52:40,7.2827733,80.6976399,3.7797
564899672,123,2021-10-05 08:52:55,7.2822583,80.69727,11.8791
564900068,123,2021-10-05 08:53:10,7.28158,80.6968566,11.3391
564900066,123,2021-10-05 08:53:18,7.281315,80.69666,0.0
564900065,123,2021-10-05 08:53:21,7.2812666,80.6966433,3.23974
564900067,123,2021-10-05 08:53:21,7.2812666,80.6966433,3.23974
564900894,123,2021-10-05 08:53:36,7.280835,80.6963,9.71923
564900893,123,2021-10-05 08:53:51,7.2803666,80.6956783,5.39957
564900892,123,2021-10-05 08:53:52,7.2803616,80.6956583,0.0
564901321,123,2021-10-05 08:54:09,7.2803549,80.6955866,3.7797
564904027,123,2021-10-05 08:54:24,7.2802783,80.6947699,17.8186
564903823,123,2021-10-05 08:54:39,7.2808583,80.693615,16.7387
564903822,123,2021-10-05 08:54:54,7.2813466,80.6926866,12.959
564903820,123,2021-10-05 08:55:09,7.281655,80.6917983,7.01944
564903819,123,2021-10-05 08:55:24,7.28185,80.691175,10.2592
564903817,123,2021-10-05 08:55:39,7.281985,80.6904466,11.3391
564903816,123,2021-10-05 08:55:45,7.2819683,80.6901816,0.0
564904026,123,2021-10-05 08:55:55,7.2819316,80.6900983,3.23974
564905621,123,2021-10-05 08:56:10,7.2818666,80.6894866,12.959
564905620,123,2021-10-05 08:56:25,7.2817316,80.68847,13.4989
564905619,123,2021-10-05 08:56:40,7.2815616,80.6873666,14.5788
564905617,123,2021-10-05 08:56:52,7.2814916,80.68686,0.0
564905970,123,2021-10-05 08:57:11,7.28147,80.6867616,4.31966
564908523,123,2021-10-05 08:57:26,7.2814533,80.6863416,7.01944
564908387,123,2021-10-05 08:57:41,7.281385,80.6855549,12.959
564908386,123,2021-10-05 08:57:56,7.2811316,80.68449,14.5788
564908385,123,2021-10-05 08:58:11,7.2806666,80.6838983,6.47948
564908384,123,2021-10-05 08:58:26,7.2803383,80.68338,8.63931
564908383,123,2021-10-05 08:58:41,7.2801933,80.6820883,21.5983
564908382,123,2021-10-05 08:58:50,7.279545,80.6816783,0.0
564908522,123,2021-10-05 08:58:56,7.27954,80.6816816,5.39957
564909417,123,2021-10-05 08:59:11,7.2787583,80.6808366,22.1382
564909416,123,2021-10-05 08:59:26,7.2790916,80.6794116,11.8791
564909415,123,2021-10-05 08:59:29,7.2791366,80.6793416,0.0
564909596,123,2021-10-05 08:59:36,7.2791583,80.6792716,4.85961
564912611,123,2021-10-05 08:59:51,7.2792183,80.67839,12.959
564912610,123,2021-10-05 09:00:06,7.2795716,80.6772133,18.3585
564912578,123,2021-10-05 09:00:21,7.2798316,80.6763383,8.09935
564912577,123,2021-10-05 09:00:36,7.279865,80.6755483,14.5788
564912576,123,2021-10-05 09:00:51,7.2798816,80.6743433,13.4989
564912575,123,2021-10-05 09:01:06,7.2802333,80.6738366,16.7387
564912574,123,2021-10-05 09:01:21,7.2813416,80.6731066,18.3585
564912573,123,2021-10-05 09:01:32,7.2815549,80.672405,0.0
564912609,123,2021-10-05 09:01:35,7.2815483,80.6723633,4.85961
564913276,123,2021-10-05 09:01:50,7.281545,80.6714366,20.5184
564913275,123,2021-10-05 09:01:59,7.2815283,80.6707933,3.23974
564913274,123,2021-10-05 09:02:01,7.2815283,80.6707933,0.0
564913486,123,2021-10-05 09:02:08,7.2815616,80.6707733,4.85961
564913850,123,2021-10-05 09:02:23,7.281285,80.67007,11.3391
564913849,123,2021-10-05 09:02:26,7.281195,80.6699833,0.0
564914507,123,2021-10-05 09:02:33,7.2811183,80.6699383,3.7797
564914508,123,2021-10-05 09:02:48,7.2806833,80.6693966,15.6588
564915763,123,2021-10-05 09:03:03,7.2814949,80.668265,22.6782
564915762,123,2021-10-05 09:03:18,7.2813166,80.6664166,15.6588
564915761,123,2021-10-05 09:03:33,7.2822183,80.6658666,13.4989
564915760,123,2021-10-05 09:03:35,7.282275,80.66585,0.0
564916062,123,2021-10-05 09:03:47,7.2823016,80.6658516,2.69978
564917954,123,2021-10-05 09:04:02,7.28284,80.6655583,10.2592
564917952,123,2021-10-05 09:04:17,7.2833133,80.6649416,12.419
564917950,123,2021-10-05 09:04:32,7.2838766,80.6642216,10.2592
564917949,123,2021-10-05 09:04:47,7.2845366,80.6635466,15.1188
564917946,123,2021-10-05 09:05:00,7.2848816,80.6630233,0.0
564918313,123,2021-10-05 09:05:15,7.2849166,80.6629616,3.23974
564918910,123,2021-10-05 09:05:30,7.2853483,80.6622649,16.7387
564918909,123,2021-10-05 09:05:39,7.2856316,80.661685,0.0
564919012,123,2021-10-05 09:05:43,7.2856466,80.6616183,3.23974
564919501,123,2021-10-05 09:05:58,7.2859883,80.661055,13.4989
564919500,123,2021-10-05 09:06:04,7.28615,80.6608466,0.0
564919701,123,2021-10-05 09:06:11,7.2861883,80.660815,3.7797
564921134,123,2021-10-05 09:06:26,7.2865583,80.6602333,12.959
564921133,123,2021-10-05 09:06:41,7.2868516,80.6592583,4.31966
564921131,123,2021-10-05 09:06:56,7.2871016,80.6585399,14.5788
564921130,123,2021-10-05 09:07:08,7.28758,80.6579183,0.0
564921259,123,2021-10-05 09:07:14,7.287635,80.6578933,3.23974
564921706,123,2021-10-05 09:07:28,7.2880833,80.6575566,0.0
564921803,123,2021-10-05 09:07:33,7.2881366,80.6575233,4.85961
564923243,123,2021-10-05 09:07:48,7.2887983,80.6569716,16.7387
564923242,123,2021-10-05 09:08:03,7.2894383,80.6564833,9.71923
564923241,123,2021-10-05 09:08:18,7.2902783,80.6556083,14.5788
564923240,123,2021-10-05 09:08:30,7.2909816,80.6549416,0.0
564923496,123,2021-10-05 09:08:41,7.2910583,80.6549066,4.85961
564923862,123,2021-10-05 09:08:56,7.2917333,80.6543883,10.2592
564923861,123,2021-10-05 09:08:57,7.2917333,80.6543883,0.0
564923988,123,2021-10-05 09:09:02,7.29177,80.654355,4.85961
564925330,123,2021-10-05 09:09:17,7.292505,80.6536783,19.9784
564925329,123,2021-10-05 09:09:32,7.2932999,80.6528616,16.1987
564925328,123,2021-10-05 09:09:47,7.2942349,80.65216,17.2786
564925327,123,2021-10-05 09:09:57,7.2946383,80.6515783,0.0
564925369,123,2021-10-05 09:10:00,7.29463,80.65154,4.31966
564926200,123,2021-10-05 09:10:15,7.29461,80.65112,3.7797
564926199,123,2021-10-05 09:10:30,7.2947466,80.6505749,9.17927
564926198,123,2021-10-05 09:10:36,7.2948383,80.650365,0.0
564926290,123,2021-10-05 09:10:39,7.2948416,80.6503116,4.31966
564927171,123,2021-10-05 09:10:54,7.2943566,80.6500416,14.5788
564927170,123,2021-10-05 09:11:09,7.2936233,80.6494566,11.3391
564927169,123,2021-10-05 09:11:15,7.293445,80.6493933,0.0
564927201,123,2021-10-05 09:11:18,7.2933933,80.6493749,4.31966
564927471,123,2021-10-05 09:11:26,7.2931966,80.6492633,0.0
564927627,123,2021-10-05 09:11:32,7.2931466,80.6492216,4.85961
564929831,123,2021-10-05 09:11:47,7.2924133,80.6486083,18.8985
564929618,123,2021-10-05 09:12:02,7.291395,80.6477883,17.2786
564929617,123,2021-10-05 09:12:17,7.290955,80.6468266,11.8791
564929616,123,2021-10-05 09:12:32,7.2905766,80.6460716,15.1188
564929615,123,2021-10-05 09:12:47,7.2911216,80.6445316,25.378
564929614,123,2021-10-05 09:12:55,7.2915216,80.6439566,9.17927
564929613,123,2021-10-05 09:12:56,7.2915016,80.6439866,0.0
564929830,123,2021-10-05 09:13:03,7.291475,80.644015,3.23974
564933274,123,2021-10-05 09:13:18,7.291945,80.6434016,12.419
564933273,123,2021-10-05 09:13:24,7.2917933,80.6432616,9.17927
564933272,123,2021-10-05 09:13:39,7.290915,80.6435233,17.8186
564933271,123,2021-10-05 09:13:54,7.29015,80.6447883,17.8186
564933028,123,2021-10-05 09:14:09,7.289565,80.6458483,14.5788
564933027,123,2021-10-05 09:14:24,7.2889766,80.6463866,17.8186
564933026,123,2021-10-05 09:14:39,7.2881066,80.6471733,9.71923
564933025,123,2021-10-05 09:14:54,7.2875383,80.647795,12.959
564933024,123,2021-10-05 09:15:09,7.2869633,80.6477766,9.17927
564933023,123,2021-10-05 09:15:16,7.286865,80.6474766,0.0
564933270,123,2021-10-05 09:15:26,7.2868666,80.6474,3.23974
564936603,123,2021-10-05 09:15:41,7.2874483,80.6466233,18.3585
564936602,123,2021-10-05 09:15:56,7.2875849,80.6456816,12.959
564936601,123,2021-10-05 09:16:08,7.287635,80.6451466,12.419
564936430,123,2021-10-05 09:16:23,7.2883266,80.6454083,9.17927
564936429,123,2021-10-05 09:16:38,7.288805,80.6448216,9.71923
564936428,123,2021-10-05 09:16:53,7.2889433,80.6443916,7.5594
564936427,123,2021-10-05 09:17:08,7.2888716,80.6440616,3.23974
564936426,123,2021-10-05 09:17:23,7.2892999,80.6436983,7.01944
564936425,123,2021-10-05 09:17:34,7.2894583,80.6434583,0.0
564936600,123,2021-10-05 09:17:43,7.2895533,80.6433833,4.31966
564937112,123,2021-10-05 09:17:58,7.2900433,80.642875,12.419
564937111,123,2021-10-05 09:18:08,7.290015,80.6423833,0.0
564937305,123,2021-10-05 09:18:17,7.2900449,80.6423133,3.7797
564938778,123,2021-10-05 09:18:32,7.2904466,80.6418866,8.63931
564938777,123,2021-10-05 09:18:47,7.2907166,80.641255,9.71923
564938776,123,2021-10-05 09:19:02,7.29076,80.6406833,10.2592
564938775,123,2021-10-05 09:19:17,7.2902866,80.6399366,8.63931
564938774,123,2021-10-05 09:19:21,7.29027,80.6398183,0.0
564938799,123,2021-10-05 09:19:24,7.2902716,80.6397633,3.23974
564964130,123,2021-10-05 09:19:39,7.2904633,80.6392633,8.09935
564941245,123,2021-10-05 09:19:54,7.2905283,80.6384783,12.959
564941244,123,2021-10-05 09:20:09,7.2910416,80.6378516,12.959
564941243,123,2021-10-05 09:20:24,7.29139,80.637155,10.2592
564941242,123,2021-10-05 09:20:39,7.2913833,80.63598,16.1987
564941241,123,2021-10-05 09:20:54,7.291705,80.6351366,8.63931
564941240,123,2021-10-05 09:21:07,7.2919383,80.6350116,0.0
564964129,123,2021-10-05 09:36:07,7.2919383,80.6350116,0.0
564964128,123,2021-10-05 09:37:08,7.2919383,80.6350116,0.0
564964176,123,2021-10-05 09:37:10,7.2919383,80.6350116,0.0
564967005,123,2021-10-05 09:37:10,7.2919383,80.6350116,0.0
564967004,123,2021-10-05 09:39:07,7.2919383,80.6350116,0.0
564967003,123,2021-10-05 09:39:08,7.2919383,80.6350116,0.0
564981602,123,2021-10-05 09:49:11,7.2919383,80.6350116,0.0
564981601,123,2021-10-05 09:49:13,7.2919383,80.6350116,0.0
564982175,123,2021-10-05 09:49:35,7.2922533,80.635105,2.69978
564982472,123,2021-10-05 09:49:46,7.2923933,80.6350666,0.0
564982642,123,2021-10-05 09:49:50,7.2924549,80.6350233,2.69978
564982641,123,2021-10-05 09:49:53,7.2924849,80.635005,0.0
564997036,123,2021-10-05 10:00:27,7.2929133,80.6350699,5.93953
564997633,123,2021-10-05 10:00:42,7.2931583,80.6357783,11.8791
564997631,123,2021-10-05 10:00:45,7.2931666,80.6358483,0.0
564997831,123,2021-10-05 10:01:02,7.2931616,80.63589,6.47948
564999167,123,2021-10-05 10:01:17,7.293085,80.6368449,19.4385
564999166,123,2021-10-05 10:01:32,7.2928116,80.63779,7.5594
564999165,123,2021-10-05 10:01:47,7.29166,80.6375183,17.8186
564999163,123,2021-10-05 10:02:02,7.29113,80.6376933,0.0
564999164,123,2021-10-05 10:02:02,7.29113,80.6376933,3.7797
564999549,123,2021-10-05 10:02:20,7.2911133,80.63785,4.31966
565002941,123,2021-10-05 10:02:35,7.2904766,80.6384983,18.3585
565002940,123,2021-10-05 10:02:50,7.2903716,80.6395149,13.4989
565002939,123,2021-10-05 10:03:05,7.2905366,80.6402666,9.17927
565002846,123,2021-10-05 10:03:20,7.2908233,80.6407716,7.5594
565002845,123,2021-10-05 10:03:35,7.2905716,80.6415133,10.7991
565002844,123,2021-10-05 10:03:50,7.2901899,80.642175,11.3391
565002843,123,2021-10-05 10:04:05,7.2899866,80.6429033,11.3391
565002842,123,2021-10-05 10:04:20,7.2896583,80.643255,6.47948
565002841,123,2021-10-05 10:04:34,7.2892516,80.6437416,0.0
565002938,123,2021-10-05 10:04:36,7.289225,80.6437616,3.23974
565003282,123,2021-10-05 10:04:50,7.2888466,80.644065,0.0
565003279,123,2021-10-05 10:04:52,7.2888533,80.6441183,2.69978
565004870,123,2021-10-05 10:05:07,7.2888583,80.6448516,11.3391
565004868,123,2021-10-05 10:05:22,7.2883483,80.6453833,11.8791
565004866,123,2021-10-05 10:05:37,7.2878366,80.64525,12.419
565004865,123,2021-10-05 10:05:47,7.2873066,80.6454683,12.419
565004864,123,2021-10-05 10:06:01,7.2877366,80.6458983,0.0
